File Type,Element Type,Element Name
.js,function,setRequestBodyValue
.svelte,function,closeHandler
.py,variable,blob_service_client
.py,variable,prefix_id
.svelte,variable,titleAutoGenerate
.js,function,defaultNegComparator
.js,class,all_of_AllOfVisitor
.py,variable,enabled_filter_ids
.js,function,howMuchToRead
.ts,variable,exportTools
.js,function,createCurry
.py,variable,variables
.js,function,reduce
.js,function,_iterableReduce
.js,variable,Bv
.js,variable,trailingSlash
.svelte,variable,processing
.ts,variable,extractCharacter
.svelte,variable,exportModelHandler
.js,function,highlight
.py,variable,literal_binds
.svelte,variable,html
.js,function,XMap
.js,function,resetToNonEmailMatchState
.js,variable,bI
.py,variable,top_k
.ts,variable,formatPythonCode
.js,function,unpipe
.svelte,variable,setGroups
.js,function,foldString
.js,variable,ju
.py,variable,IMAGE_PROMPT_GENERATION
.js,function,buildNestedParams
.js,function,toFinite
.js,variable,Yd
.py,function,chat_image_generation_handler
.js,function,from
.js,function,isOrdered
.py,function,get_models
.ts,variable,fileUrl
.py,variable,RAG_FILE_MAX_COUNT
.py,function,search_brave
.js,function,_createClass
.py,variable,Base
.js,function,_initDocument
.svelte,variable,visualizerData
.svelte,variable,regenerateResponse
.py,function,usage
.ts,variable,getAllArchivedChats
.py,function,get_message_by_id_and_message_id
.ts,function,removeFirstHashWord
.ts,variable,getOpenAIConfig
.py,function,parse_docstring
.py,function,__getitem__
.js,variable,vE
.ts,variable,lastId
.js,function,doBeginMatch
.js,variable,et
.js,function,allReducers
.js,function,core_components
.js,function,selectStream
.js,function,Url
.js,variable,Tv
.js,function,maybeRefractToSchemaElement
.js,variable,Gj
.js,function,Xc
.js,function,Bf
.svelte,svelte_prop,addMessages
.py,variable,API_KEY_NOT_FOUND
.svelte,variable,setSessionUser
.svelte,variable,OLLAMA_API_CONFIGS
.js,function,Ej
.ts,variable,getWeekday
.py,variable,ACCESS_PROHIBITED
.ts,variable,OPENAI_API_CONFIGS
.py,variable,DATABASE_POOL_RECYCLE
.js,function,coerceElementMatchingCallback
.svelte,variable,showDropdown
.svelte,svelte_prop,className
.ts,variable,archiveChatById
.js,function,__webpack_require__
.js,function,isGenerator
.js,variable,nb
.svelte,variable,tagName
.js,function,shouldComponentUpdate
.js,variable,Mb
.svelte,variable,modelSelectorButton
.py,variable,JWT_EXPIRES_IN
.js,function,mergeIntoMapWith
.svelte,variable,inlineHtml
.js,variable,Hx
.js,function,actions_loaded
.svelte,function,selectEmoji
.py,class,ChromaClient
.py,variable,msg_id
.js,function,utf8Write
.svelte,variable,prompts
.js,function,getOwnPropertyDescriptor
.py,variable,Messages
.py,class,OpenAIChatMessageContent
.js,variable,ce
.svelte,variable,range
.py,class,ChatMessage
.py,function,healthcheck_with_db
.py,function,get_images
.ts,variable,updatePipelineValves
.js,function,ue
.svelte,variable,newMessages
.js,function,baseLodash
.js,function,EmailMatcher
.js,variable,sA
.svelte,variable,STT_ENGINE
.js,function,isNsCharOrWhitespace
.js,function,baseConvert
.js,function,validator
.py,function,inspect_websocket
.js,function,onCorkedFinish
.js,variable,B
.js,function,debug
.py,variable,rf
.js,function,create
.svelte,variable,open
.svelte,variable,TTS_MODEL
.ts,variable,getVoices
.js,variable,kn
.py,function,merge_and_sort_query_results
.py,variable,existing_nullable
.ts,variable,parsePngText
.js,function,readUInt32LE
.ts,variable,getImageGenerationConfig
.js,function,querystring
.ts,variable,getImageGenerationModels
.js,function,done
.js,function,escapeForXML
.svelte,svelte_prop,thread
.py,variable,parameters_meta
.py,function,process_web
.py,variable,OAUTH_ROLES_CLAIM
.ts,variable,frontmatterEnded
.svelte,variable,embeddingConfig
.py,variable,Knowledges
.svelte,variable,now
.js,function,buildRequest
.js,function,undestroy
.svelte,variable,onSelectGroup
.js,function,unapply
.js,function,baseIsTypedArray
.js,variable,base64url
.js,function,toSource
.py,variable,faster_whisper_model
.svelte,function,detectSound
.js,variable,RO
.py,function,delete_feedbacks
.py,variable,jina_search_endpoint
.py,function,get_chat_tags_by_id_and_user_id
.js,function,extends_extends
.js,function,w
.js,function,swap
.py,variable,update_form
.js,function,context_tree_updateNode
.js,function,equalArrays
.js,variable,_l
.svelte,variable,_responses
.js,variable,Ov
.py,variable,aws_access_key_id
.py,variable,images
.js,variable,pt
.svelte,variable,archiveChatHandler
.svelte,variable,showSettings
.py,function,serve
.py,function,delete_memories_by_user_id
.py,variable,directory
.py,variable,deleted
.js,variable,Xg
.py,function,get_html_from_markdown
.py,function,get_tools_valves_by_id
.py,variable,id
.js,function,buildBaseUrl
.js,function,constant
.py,function,get_ollama_versions
.js,function,_isString
.py,class,FeedbackResponse
.js,variable,CC
.py,class,FolderParentIdForm
.ts,variable,modelsMap
.js,function,tryUnsubscribe
.py,variable,BING_SEARCH_V7_ENDPOINT
.py,class,ChatTable
.py,function,calculate_similarity_scores
.py,variable,frontend_splash
.ts,variable,getFiles
.py,variable,permissions
.js,function,bh
.svelte,variable,uploadedFile
.svelte,variable,model
.js,function,customOmitClone
.svelte,variable,DISLIKE_REASONS
.js,function,OrderedMap
.svelte,variable,modelIds
.py,variable,maximum_scores
.svelte,variable,responseAutoPlayback
.js,function,basePropertyDeep
.js,function,splitOnTags
.py,function,search_tavily
.py,function,test_delete_api_key
.js,function,sliceFactory
.js,function,parse
.py,variable,get_event_caller
.py,variable,AZURE_STORAGE_KEY
.js,function,collectInputSelectorResults
.js,function,baseUnset
.js,function,Markdown
.ts,variable,queryMemory
.py,variable,context
.js,function,Yf
.js,class,ResolveStrategy
.svelte,variable,uploadGoogleDriveHandler
.py,function,send_post_request
.js,function,Ue
.py,variable,DEFAULT_CODE_INTERPRETER_PROMPT
.svelte,svelte_prop,parentDragged
.py,variable,role
.js,variable,nt
.js,variable,yf
.py,variable,p
.ts,variable,generateTextCompletion
.svelte,function,updateSelectedCodeExecution
.js,function,_8bit
.js,function,stackClear
.js,function,is_writable
.svelte,svelte_prop,role
.js,variable,FC
.js,variable,SA
.py,variable,required_fields
.js,function,capitalize
.js,function,setWrapToString
.js,function,emphasis
.py,variable,ADMIN_EMAIL
.py,class,MessageForm
.py,class,UpdateConfigForm
.py,variable,dest
.py,variable,file_mtime
.js,function,Tc
.js,function,dispatch
.py,class,OAuthManager
.js,function,getDoc
.js,function,isBinary
.js,function,_array_like_to_array
.svelte,function,getContents
.svelte,variable,isInList
.py,variable,server
.svelte,variable,EMBEDDING_MODEL
.js,function,autoDetection
.svelte,variable,imageCompression
.js,function,ij
.svelte,variable,closeHandler
.py,class,Tool
.py,function,get_storage_provider
.py,function,update
.js,function,_isClobbered
.js,variable,hw
.js,function,ml
.js,function,producesOptionsFor
.js,function,unescapeMd
.py,function,create_api_key
.ts,function,detailsExtension
.py,variable,folder_ids
.py,variable,formatted_code
.js,function,baseHas
.svelte,variable,searchContainer
.svelte,svelte_prop,onSourceClick
.svelte,variable,edit
.py,variable,user_ids_with_access
.ts,variable,response
.js,function,PassThrough
.svelte,variable,backgroundImageUrl
.js,function,jk
.js,function,updateResolved
.js,variable,mC
.js,function,H
.js,function,index_browser_escape
.py,variable,ollama_models
.ts,variable,deleteChatById
.py,variable,server_metadata_url
.svelte,variable,onReaction
.svelte,variable,stats
.js,variable,Vw
.svelte,variable,codeBlocks
.js,variable,buildNestedParams
.js,function,prefinish
.svelte,variable,speakingIdx
.py,function,get_reply_user_ids_by_message_id
.svelte,svelte_prop,sourceIds
.js,function,vc
.svelte,variable,createMessagePair
.js,function,endsWith
.svelte,variable,editButton
.js,function,leadingEdge
.js,function,se
.py,variable,date
.py,variable,start_index
.py,function,delete_feedback_by_id
.js,function,forEach
.js,function,Ef
.js,function,handleMinMaxItems
.py,function,get_user_valves_by_id_and_user_id
.py,function,update_file_data_content_by_id
.py,class,ChatTitleMessagesForm
.js,function,initNetworkProxyFromEnv
.py,variable,log
.py,variable,vector_column
.svelte,variable,width
.js,function,handleFile
.py,variable,dirs_exist_ok
.py,variable,default_value
.py,variable,content_type
.js,variable,Gt
.py,class,CloneForm
.py,function,execute_code_jupyter
.py,variable,TIKA_SERVER_URL
.js,function,ParserInline
.js,variable,maybeRefractToSchemaElement
.py,variable,autoconnect
.py,class,OpenAIChatMessage
.svelte,function,findNextTemplate
.js,function,Le
.js,function,parametersIncludeIn
.ts,variable,resetUploadDir
.py,function,decode_token
.js,function,skipSpaces
.ts,variable,history
.js,variable,jm
.py,function,upsert_message_to_chat_by_id_and_message_id
.py,variable,background
.js,function,mapToArray
.js,function,pointerBoundaryChar
.py,function,proxy
.svelte,variable,importFiles
.js,function,setListBounds
.py,variable,valid_urls
.svelte,variable,textAreaElement
.js,variable,Pr
.js,function,_clone
.py,function,wrap_item
.py,function,mock_upload_dir
.py,variable,num_urls
.svelte,variable,updatedKnowledge
.py,variable,user_ids
.py,function,set_banners
.js,function,storeMappingPair
.py,function,__setitem__
.py,variable,detail
.py,class,SigninResponse
.js,function,replace_special_chars_with_underscore
.py,variable,allow_headers
.svelte,variable,toggleVoiceInterruption
.ts,variable,generateInitialsImage
.js,function,lib_normalizeArray
.js,function,block
.js,function,_uniqContentEquals
.ts,variable,updateLdapConfig
.ts,variable,queryCollection
.js,function,createFind
.js,variable,actions_loaded
.js,function,utils_memoizeN
.js,function,apply
.js,variable,ey
.js,function,fill
.py,function,get_functions
.py,variable,metadata_obj
.py,variable,collection
.js,function,checkArguments
.py,function,get_memories_by_user_id
.svelte,variable,addHandler
.py,function,_verify_ssl_cert
.js,function,emit
.js,function,keyedSeqFromValue
.js,function,cloneArray
.svelte,svelte_prop,onBack
.ts,variable,successful
.js,function,onwriteError
.js,function,cloneArrayBuffer
.svelte,svelte_prop,toggleGlobalHandler
.py,variable,ENABLE_CHANNELS
.svelte,variable,updateLdapServerHandler
.js,function,HashCollisionNode
.py,variable,UserValves
.js,variable,In
.js,function,deepEqual
.js,function,Xb
.py,variable,speech
.js,function,emptySequence
.py,variable,IMAGE_GENERATION_MODEL
.svelte,function,setContent
.js,function,oh
.py,function,get_embedding_function
.svelte,variable,showEditUserModal
.py,function,insert_new_tag
.svelte,variable,newValue
.svelte,svelte_prop,scrollToBottom
.py,variable,TASK_MODEL_EXTERNAL
.py,function,test_delete_all_user_chats
.js,variable,be
.svelte,variable,accessGroups
.py,variable,xx
.svelte,variable,confirmSelect
.js,function,extractFileNameFromContentDispositionHeader
.js,function,Qg
.js,function,extractProtocol
.js,variable,Yy
.py,function,_result_to_search_result
.py,class,SigninForm
.svelte,variable,offset
.svelte,variable,detectSound
.js,function,getTailOffset
.js,function,Mh
.js,function,initConstantSelector
.ts,variable,getFileById
.js,function,assocPath
.js,function,checkIEEE754
.py,class,Message
.js,variable,w
.js,function,IterableSeq
.svelte,variable,startCamera
.py,function,query_memory
.js,function,is_WHITE_SPACE
.ts,variable,generateMoACompletion
.js,function,deprecateHighlightBlock
.js,variable,uI
.ts,variable,shortCodesToEmojis
.js,function,seqFromValue
.svelte,variable,toggleImageCompression
.js,function,util
.svelte,variable,nodesInitialized
.py,variable,user_data
.py,function,get_gravatar
.ts,function,removeFormattings
.js,function,MentionMatch
.js,function,hh
.py,variable,upgrade
.py,variable,docstring
.py,variable,add
.js,function,is_FLOW_INDICATOR
.svelte,variable,imageUrl
.svelte,variable,workspaceContainer
.svelte,variable,showTemporaryChatControl
.svelte,variable,showDeleteConfirmDialog
.ts,variable,chunks
.js,function,assocIndexOf
.svelte,variable,textArea
.py,function,delete_shared_chats_by_user_id
.js,function,cloneRegExp
.js,function,Ee
.js,function,Hi
.py,variable,min_interval
.py,variable,config_path
.py,variable,raw
.py,function,clear
.ts,variable,frontmatterPattern
.ts,variable,endIndex
.js,function,compileStyleAliases
.js,function,hash
.py,variable,max_limit
.py,variable,mid
.ts,variable,new_chat
.py,function,split_content_and_whitespace
.js,function,endIndex
.js,function,Zk
.js,function,compileStyleMap
.py,variable,pinned
.js,function,subscribeUpdates
.js,function,lh
.py,function,get_children
.js,variable,iw
.js,function,mergeStreams
.svelte,variable,selection
.py,variable,ckpt
.py,variable,transcript_file
.py,function,delete_model_by_id
.py,variable,manifest
.js,function,stringify
.py,variable,skip
.py,function,list_files
.js,function,stateAttributeName
.svelte,variable,notificationSound
.js,variable,Qy
.js,variable,Jf
.ts,variable,addReaction
.py,variable,transcript
.js,function,createKeyBasedPlugin
.py,class,S3StorageProvider
.py,variable,__user__
.js,function,persistAuthorizationIfNeeded
.svelte,variable,loadingProgress
.svelte,variable,updateSelectedCodeExecution
.js,variable,rC
.py,function,get_last_user_message
.js,function,weakMapMemoize
.svelte,variable,commandsContainerElement
.js,function,isNull
.ts,variable,getChatListByUserId
.js,function,_type_of
.py,variable,unique
.js,variable,Ly
.svelte,variable,stdout
.svelte,variable,themes
.ts,variable,cleanText
.svelte,variable,STT_DEEPGRAM_API_KEY
.svelte,variable,getContents
.py,class,ImportConfigForm
.py,variable,title_string
.ts,variable,generateEmoji
.py,variable,RAG_WEB_SEARCH_FULL_CONTEXT
.js,function,shallowEqual
.py,variable,message_list
.py,variable,web_loader
.py,function,get_response
.py,variable,SessionLocal
.py,variable,https_enabled
.js,function,fl
.js,function,entryMapper
.py,variable,event_call
.py,variable,facts
.js,variable,m_
.js,function,selectors_onlyOAS3
.svelte,svelte_prop,cloneChatHandler
.js,function,constructYamlOmap
.svelte,variable,triggerClassName
.svelte,function,isDifferentChat
.js,function,asciiToArray
.js,function,DOMPurify
.js,function,doEndMatch
.js,variable,en
.py,function,get_banners
.svelte,variable,selectedMessageId
.js,variable,jE
.svelte,variable,showValvesModal
.svelte,variable,csvData
.py,class,UpdateProfileForm
.js,function,_parseConfig
.py,function,delete_all_groups
.js,variable,br
.py,variable,WEBUI_AUTH_TRUSTED_NAME_HEADER
.py,class,GCSStorageProvider
.py,function,test_get_session_user
.svelte,svelte_prop,tags
.ts,variable,attrRegex
.ts,variable,jsonEndIndex
.py,function,get_chats
.js,function,b64toB64UrlEncoded
.svelte,variable,channel
.js,variable,vS
.py,variable,logger
.svelte,function,onModelSelect
.py,function,__setattr__
.js,variable,ul
.svelte,variable,addScrollListener
.py,function,_unpack_fetch_results
.js,function,isRfc3986Reserved
.py,function,get_callable_attributes
.ts,variable,weekdays
.js,variable,Xo
.py,variable,AUDIO_TTS_AZURE_SPEECH_OUTPUT_FORMAT
.js,function,endWritable
.py,function,set_xframe
.js,variable,handleMinMaxItems
.js,variable,Ib
.js,function,Duplex
.js,function,captureSegment
.js,function,parameterValues
.js,function,both
.js,variable,_i
.ts,variable,valueB
.js,variable,handleFile
.py,variable,WEB_SEARCH_ERROR
.svelte,variable,saveDefaultModel
.py,variable,req_list
.py,function,replacement_function
.js,function,parseLinkLabel
.svelte,variable,lastMessageContentPart
.py,function,load
.js,variable,newState
.js,variable,Ur
.js,function,comparator
.py,variable,local_files_only
.ts,variable,getModelById
.py,function,delete_chats_by_user_id_and_folder_id
.js,function,IteratorSeq
.js,function,readPlainScalar
.svelte,variable,folderList
.py,function,test_users
.py,function,vector_expr
.py,variable,seed
.py,function,get_file
.py,function,get_pipelines
.ts,class,KokoroWorker
.py,variable,DEFAULT_TAGS_GENERATION_PROMPT_TEMPLATE
.py,variable,namespace
.js,function,stateNonHashtagWordChar
.svelte,variable,maxVisibleItems
.js,function,realHasInstance
.py,function,search_bocha
.svelte,variable,fuse
.js,function,Error
.js,variable,mv
.py,variable,tag_updates
.svelte,variable,showUpdateToast
.py,variable,INVALID_TRUSTED_HEADER
.js,function,readInt32LE
.js,variable,deltaX
.py,function,apply_model_params_to_body_ollama
.py,variable,DEFAULT_USER_ROLE
.py,variable,secure
.svelte,variable,formElement
.js,variable,utils_memoizeN
.py,function,get_file_by_id
.js,variable,vy
.js,function,wrapIndex
.py,class,SessionUserResponse
.py,function,background_tasks_handler
.js,function,validateLink
.py,function,compress_audio
.js,function,arrayLikeToArray_arrayLikeToArray
.py,class,AuthModel
.svelte,variable,container
.py,variable,COMFYUI_DEFAULT_WORKFLOW
.ts,variable,dateMonth
.svelte,variable,chatCompletionHandler
.py,variable,minutes
.js,function,isSeq
.ts,variable,titleGenerationTemplate
.js,function,simpleEnd
.js,function,F
.py,variable,ws_headers
.ts,variable,matches
.py,function,calculate_sha256
.svelte,variable,TTSModel
.svelte,svelte_prop,shiftEnter
.py,function,_parse_video_id
.py,function,__init__
.ts,variable,getUserValvesById
.js,function,setRequestBodyValidateError
.js,variable,sl
.py,variable,distance
.py,class,OllamaConfigForm
.svelte,variable,setContent
.py,variable,docs_url
.ts,variable,modelList
.js,variable,dh
.ts,function,getFormattedDate
.py,variable,float
.js,function,addChunk
.py,variable,SESSION_SECRET
.ts,interface,Locals
.js,variable,Ea
.js,function,isOpeningTag
.py,variable,OAUTH_EMAIL_CLAIM
.js,function,object
.py,variable,RAG_WEB_LOADER_ENGINE
.py,class,PushModelForm
.js,variable,La
.js,function,cloneUnlessOtherwiseSpecified
.js,function,methodWrap
.ts,variable,data
.ts,variable,summaryRegex
.js,function,_createNodeIterator
.svelte,variable,citations
.js,function,_toISOString
.svelte,svelte_prop,words
.js,variable,Re
.py,function,chat_completion
.js,function,getInlineLineNumber
.ts,variable,getUserSettings
.py,function,get_folders_by_parent_id_and_user_id
.js,function,allocUnsafe
.js,variable,Nd
.svelte,variable,splitLargeChunks
.py,variable,trust_env
.py,variable,parent_message
.py,variable,revision
.js,function,isLength
.py,class,MarkdownForm
.js,function,isFreelyNamed
.js,function,safeBuildUrl
.js,function,toTitleCase
.svelte,variable,chatTitle
.ts,variable,getFormattedDate
.js,function,checkIntBI
.js,variable,jw
.js,function,resolveYamlFloat
.py,variable,S3_BUCKET_NAME
.js,function,IndexedSeq
.svelte,variable,uploadDirectoryHandler
.py,variable,embedded_query
.py,class,GenerateCompletionForm
.js,function,throwWarning
.svelte,variable,command
.js,function,isBoolean
.svelte,variable,message
.ts,variable,calculateSHA256
.js,function,lib_merge
.js,function,baseReduce
.py,variable,DATABASE_POOL_TIMEOUT
.py,function,microsoft_oauth_register
.js,function,ConnectFunction
.ts,variable,showOverview
.js,variable,Iy
.svelte,variable,resizeSystemTextarea
.ts,variable,codeBlockRegex
.svelte,variable,functionsImportInputElement
.js,function,resetToDataState
.py,function,delete_chat_by_id_and_user_id
.svelte,variable,speaking
.js,variable,Jp
.svelte,variable,chat
.py,variable,FILE_NOT_PROCESSED
.js,variable,dE
.ts,variable,startIndex
.js,variable,Pw
.js,function,baseGetTag
.js,variable,At
.py,function,get_prompts
.py,variable,OPENSEARCH_USERNAME
.js,function,nd
.js,variable,Ny
.py,variable,OPENAI_API_BASE_URLS
.js,function,f3
.py,variable,DEFAULT_AUTOCOMPLETE_GENERATION_PROMPT_TEMPLATE
.py,variable,OPENSEARCH_URI
.js,function,difference
.js,variable,DO
.js,variable,eC
.js,function,deepCloneArray
.py,function,join_channel
.js,variable,pyodideVersion
.py,variable,end_length
.ts,variable,examples
.svelte,variable,showUserChatsModal
.py,variable,user_permissions
.svelte,variable,userIds
.py,class,UrlForm
.py,variable,admin_name
.py,variable,auto_id
.js,function,required
.py,variable,WEBUI_FAVICON_URL
.js,variable,Sv
.py,variable,room
.py,variable,TEXT_SPLITTER
.js,function,assertSize
.py,function,update_shared_chat_by_chat_id
.py,variable,AUTH_TRUSTED_NAME_HEADER
.py,variable,WEBUI_NAME
.js,variable,persistAuthorizationIfNeeded
.js,function,formatKeyValue
.js,function,base64End
.svelte,variable,updatedMessage
.svelte,svelte_prop,size
.py,function,get_user_chat_list_by_user_id
.svelte,svelte_prop,input
.py,variable,email_claim
.ts,variable,updateOpenAIUrls
.py,class,ConfigUpdateForm
.js,function,validateValueBySchema
.js,function,_includesWith
.py,variable,MAX_TOOL_CALL_RETRIES
.js,variable,jt
.py,function,insert_shared_chat_by_chat_id
.py,variable,metadatas
.ts,variable,createNewChannel
.js,variable,Cx
.py,function,authenticate_user
.js,function,isAssociative
.ts,variable,deleteAllChats
.js,function,C
.js,function,StateCore
.py,variable,USER_PERMISSIONS
.svelte,variable,legacy_documents
.js,variable,yE
.ts,variable,enable
.svelte,variable,stopVideoStream
.js,function,yh
.svelte,variable,search
.py,function,update_folder_is_expanded_by_id
.js,variable,Xt
.svelte,variable,isInCodeBlock
.js,function,callAfterLoad
.js,function,assertIsArrayOfFunctions
.js,variable,onDone
.js,function,compileLanguage
.js,variable,Dx
.js,function,R
.py,function,create_model
.svelte,variable,OLLAMA_BASE_URLS
.py,variable,__doc__
.py,variable,delta_name
.py,variable,source_id
.svelte,variable,isDifferentChat
.svelte,function,updateValue
.js,variable,DOMPurify
.js,function,readSingleQuotedScalar
.js,variable,Hl
.py,class,FileModel
.py,variable,openai_models
.py,variable,TIMEOUT_DURATION
.js,variable,Oh
.js,function,_curry2
.py,variable,FUNCTIONS
.js,function,componentWillUnmount
.py,function,get_file_metadata_by_id
.js,variable,fS
.js,variable,vs
.js,function,startNewTag
.js,function,writeInt64BE
.svelte,variable,onModelSelect
.svelte,svelte_prop,placement
.ts,variable,getCodeExecutionConfig
.js,variable,oE
.js,variable,uC
.svelte,variable,audioChunks
.py,function,update_rag_config
.svelte,variable,isDarkMode
.svelte,variable,getLang
.svelte,variable,askHandler
.py,variable,parsed_query
.svelte,variable,TTS_OPENAI_API_KEY
.js,variable,wS
.js,function,serializeHeaderValue
.py,function,compress_documents
.svelte,variable,messageId
.js,variable,eA
.py,variable,bs_kwargs
.svelte,variable,toggleEmojiInCall
.js,class,Parser
.js,function,S
.py,function,get_reactions_by_message_id
.js,variable,_u
.svelte,svelte_prop,messageInput
.svelte,variable,tab
.py,variable,s3_key
.js,variable,pp
.svelte,variable,mouseOver
.py,function,get_files
.js,function,uj
.svelte,variable,hasStartedSpeaking
.py,variable,trusted_email
.py,function,set_permissions_policy
.py,variable,methods
.svelte,variable,messageElement
.py,variable,CHROMA_DATA_PATH
.py,function,get_replies_by_message_id
.py,variable,existing_tag_result
.js,function,StringDecoder
.py,variable,tool_description
.js,function,bodyBuilder
.py,variable,file_name
.py,function,update_task_config
.py,variable,status
.js,function,Ik
.ts,variable,updateTaskConfig
.py,variable,session_ids
.py,function,stop_task
.py,variable,start_length
.py,variable,picture_claim
.js,function,pureFinalPropsSelectorFactory
.svelte,variable,engines
.py,class,AbstractPostgresTest
.js,function,kj
.py,variable,EMPTY_CONTENT
.svelte,svelte_prop,onLoad
.py,variable,MAX_FILE_SIZE
.py,variable,_
.svelte,svelte_prop,status
.ts,variable,compressedUrl
.js,function,sh
.svelte,variable,uploadFilesHandler
.js,function,render
.py,variable,frontmatter_ended
.py,function,test_get_admin_details
.js,function,smartquotes
.svelte,svelte_prop,searchPlaceholder
.py,variable,base_url
.js,variable,Yn
.py,variable,result_proxy
.ts,variable,temporaryChatEnabled
.js,variable,newAction
.js,function,HashtagMatcher
.py,variable,old_chat
.svelte,variable,ollamaModels
.py,function,add_file_to_knowledge_by_id
.py,variable,voice_id
.js,function,K
.js,function,_createTrustedTypesPolicy
.js,function,createCloner
.py,variable,query_filter
.js,variable,nm
.js,variable,setRequestBodyValidateError
.ts,variable,messages
.svelte,variable,videoInputDevices
.js,function,withSystem
.py,function,download_chat_as_pdf
.py,variable,my_important_option
.js,function,isNothing
.py,variable,algorithm
.py,function,update_embedding_config
.js,variable,Om
.py,variable,REDIS_URL
.svelte,svelte_prop,dragAndDrop
.svelte,variable,mode
.js,function,arrayReduce
.svelte,variable,showPreviousMessage
.py,variable,model_name
.svelte,variable,updateModelId
.ts,variable,knowledge
.js,function,dg
.py,variable,html_message
.py,function,get_users
.py,variable,AUDIO_STT_OPENAI_API_BASE_URL
.svelte,function,unescapeHtml
.js,function,addListener
.py,function,archive_all_chats_by_user_id
.ts,variable,mobile
.js,function,addPlugin
.py,variable,trust_remote_code
.py,variable,MILVUS_DB
.py,function,test_delete_all_files
.js,function,mark
.py,variable,MAX_RETRIES
.py,function,toggle_chat_archive_by_id
.py,variable,FILE_NOT_SUPPORTED
.py,class,ChatResponse
.js,function,testDocumentSeparator
.py,variable,vectors
.ts,variable,ctx
.py,function,get_admin_config
.js,function,isOrderedSet
.js,variable,dp
.ts,variable,updateChatFolderIdById
.js,function,consume
.js,function,updateInDeepMap
.js,function,sigma0
.js,function,serializeResponse
.py,variable,subq
.ts,interface,Window
.svelte,variable,onChange
.js,variable,bm
.py,class,QueryCollectionsForm
.py,variable,info
.svelte,function,iframeLoadHandler
.py,function,reset
.py,variable,INVALID_EMAIL_FORMAT
.js,function,uc
.svelte,svelte_prop,inputPlaceholder
.js,variable,gf
.py,function,test_get_storage_provider
.js,function,Hash
.js,function,emitErrorAndCloseNT
.py,function,update_user_api_key_by_id
.js,function,walker
.svelte,variable,modelListElement
.ts,variable,getAudioConfig
.js,function,fromList
.svelte,function,querystringValue
.svelte,variable,embeddings
.js,function,resolveOpenAPI2Strategy
.py,class,RatingData
.py,variable,lifespan
.py,function,update_folder_parent_id_by_id_and_user_id
.svelte,variable,getValves
.svelte,variable,selectedTab
.svelte,svelte_prop,tabs
.py,variable,redoc_url
.ts,variable,updateUserInfo
.py,variable,remaining
.svelte,variable,directConnectionsConfig
.py,variable,port
.py,class,ChatImportForm
.py,function,title_generation_template
.svelte,variable,selectedUrlIdx
.svelte,function,downloadImage
.svelte,variable,children
.py,variable,NOT_FOUND
.js,function,emptyList
.py,variable,lock_name
.js,function,EmailMatch
.ts,variable,createNewChat
.py,class,UpdatePasswordForm
.py,variable,storage_key
.ts,variable,config
.svelte,variable,audioAbortController
.py,class,UsersTable
.py,function,teardown_method
.svelte,variable,email
.py,variable,format
.svelte,svelte_prop,submitMessage
.svelte,function,saveSessionSelectedModels
.svelte,function,onBlur
.js,function,onwrite
.py,variable,file_content
.js,function,is_WS_OR_EOL
.py,class,YoutubeLoader
.py,variable,EMBEDDING_FUNCTION
.py,function,oidc_oauth_register
.js,function,specmap_noop
.svelte,variable,onMessageHandler
.py,variable,age
.js,variable,au
.py,variable,SQLALCHEMY_DATABASE_URL
.svelte,variable,selectedTheme
.js,function,ak
.js,variable,C
.py,variable,AUDIO_TTS_API_KEY
.js,function,keywordData
.js,function,_onceWrap
.py,variable,base_retriever
.py,variable,new_config
.js,function,newThrownErrBatch
.py,function,_result_to_get_result
.py,class,TestPrompts
.py,function,apply_model_params_to_body
.svelte,variable,rerankingModelUpdateHandler
.js,function,Ke
.js,function,WritableState
.svelte,variable,showTikaServerUrl
.js,function,convertLib
.ts,variable,sanitizeResponseContent
.py,variable,new_message
.js,variable,oy
.js,function,wrapError
.svelte,variable,updateValue
.svelte,variable,ollama
.js,function,push
.py,variable,CREATE_API_KEY_ERROR
.svelte,variable,editModelHandler
.py,function,update_file_from_knowledge_by_id
.js,function,defaultComparator
.js,function,_objectWithoutProperties
.js,function,lj
.js,function,isArrayOfFile
.svelte,variable,childMessageIds
.js,variable,Wl
.ts,variable,deleteFunctionById
.py,variable,WEBUI_AUTH
.py,function,convert_mp4_to_wav
.py,variable,callable
.py,variable,engine
.js,function,_arrayReduce
.py,variable,RAG_EMBEDDING_MODEL
.js,variable,Zv
.js,function,propertyIsOnObject
.py,variable,now
.svelte,variable,_function
.js,variable,rv
.js,function,lb
.svelte,variable,tags
.js,function,makeList
.py,variable,extra_params
.py,variable,hashed_string
.js,function,_objectKeys
.svelte,variable,showRelevance
.js,function,KeyedSeq
.svelte,variable,suggestionPrompts
.js,function,opsFilter
.py,variable,DEFAULT_RAG_TEMPLATE
.ts,variable,toggleFunctionById
.py,variable,env_name
.ts,variable,getBaseModels
.py,function,send_get_request
.ts,variable,extractSentences
.svelte,variable,initChannels
.js,function,rb
.svelte,svelte_prop,placeholder
.py,variable,user
.svelte,variable,modelFileContent
.svelte,variable,base_model
.svelte,variable,chatInputContainerElement
.js,function,methodWrapReturnFunction
.svelte,variable,settingsTabsContainer
.js,function,readFloatLE
.ts,variable,localModels
